participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,meta,startTime,endTime,responseMin,responseMax,configHash
"6672dc557590d5ff3bebddfd","demographic-questions","8","q3-ethnicity","prolific full","completed","","","","100.00","","Please select your ethnicity:","Not Hispanic or Latino","","64224","55676","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:54:35.914Z","2026-04-21T16:55:40.138Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","demographic-questions","8","q4-race","prolific full","completed","","","","100.00","","Please select your race(s):","[""Black or African American""]","","64224","55676","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:54:35.914Z","2026-04-21T16:55:40.138Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","demographic-questions","8","q5-educationlevel","prolific full","completed","","","","100.00","","Please select your highest completed level of education:","Bachelor's degree","","64224","55676","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:54:35.914Z","2026-04-21T16:55:40.138Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","demographic-questions","8","windowEvents","prolific full","","","","","","","","{""focus"":8,""input"":3,""keydown"":2,""keyup"":2,""mousemove"":10,""mousedown"":10,""mouseup"":10,""resize"":3,""scroll"":0,""visibility"":2}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","subjective-numeracy-scale","9","sns1","prolific full","completed","","","","100.00","","How good are you at working with fractions?","4","","162367","94117","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:55:40.297Z","2026-04-21T16:58:22.664Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","subjective-numeracy-scale","9","sns2","prolific full","completed","","","","100.00","","How good are you at working with percentages?","3","","162367","94117","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:55:40.297Z","2026-04-21T16:58:22.664Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","subjective-numeracy-scale","9","sns3","prolific full","completed","","","","100.00","","How good are you at calculating a 15% tip?","4","","162367","94117","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:55:40.297Z","2026-04-21T16:58:22.664Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","subjective-numeracy-scale","9","sns4","prolific full","completed","","","","100.00","","How good are you at figuring out how much a shirt will cost if it is 25% off?","4","","162367","94117","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:55:40.297Z","2026-04-21T16:58:22.664Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","subjective-numeracy-scale","9","sns5","prolific full","completed","","","","100.00","","When reading the newspaper, how helpful do you find tables and graphs that are parts of a story?","5","","162367","94117","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:55:40.297Z","2026-04-21T16:58:22.664Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","subjective-numeracy-scale","9","sns6","prolific full","completed","","","","100.00","","When people tell you the chance of something happening, do you prefer that they use words (""it rarely happens"") or numbers (""there's a 1% chance"")?","3","","162367","94117","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:55:40.297Z","2026-04-21T16:58:22.664Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","subjective-numeracy-scale","9","sns7","prolific full","completed","","","","100.00","","When you hear a weather forecast, do you prefer predictions using percentages (e.g., ""there will be a 20% chance of rain today"") or predictions using only words (e.g., ""there is a small chance of rain today"")?","4","","162367","94117","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:55:40.297Z","2026-04-21T16:58:22.664Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","subjective-numeracy-scale","9","sns8","prolific full","completed","","","","100.00","","How often do you find numerical information to be useful?","4","","162367","94117","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:55:40.297Z","2026-04-21T16:58:22.664Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","subjective-numeracy-scale","9","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":2}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","chews-screening-question","10","csq","prolific full","completed","","","","100.00","","How confident are you filling out forms by yourself?","5","","10937","10937","","2026-04-21T16:58:22.784Z","2026-04-21T16:58:33.721Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","chews-screening-question","10","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":2,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","familiarity-question","11","fq","prolific full","completed","","","","100.00","","How familiar are you with the medical test results like the ones discussed in the survey?","4","","8184","8184","","2026-04-21T16:58:33.790Z","2026-04-21T16:58:41.974Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","familiarity-question","11","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","disclaimer","12","","prolific full","completed","","","","100.00","","","","","7310","7310","{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}","2026-04-21T16:58:42.037Z","2026-04-21T16:58:49.347Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","disclaimer","12","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q5","13","res-Q5","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","Approximately what percentage of people had Adeolitis in the year 2000?___%","20","20","20934","20934","{
  ""chartType"": ""line""
}","2026-04-21T16:58:49.400Z","2026-04-21T16:59:10.334Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q5","13","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":2,""mousedown"":2,""mouseup"":2,""resize"":1,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q6","14","res-Q6","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","When was the increase in the percentage of people with Adeolitis higher?","From 2000 to 2005","Increase was the same in both intervals","22545","22545","{
  ""chartType"": ""line""
}","2026-04-21T16:59:10.431Z","2026-04-21T16:59:32.976Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q6","14","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":2,""mousedown"":2,""mouseup"":2,""resize"":1,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q7","15","res-Q7","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","According to your best guess, what will the percentage of people with Adeolitis be in the year 2010?___%","27","24","74418","74418","{
  ""chartType"": ""line""
}","2026-04-21T16:59:33.062Z","2026-04-21T17:00:47.480Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q7","15","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":3,""mousedown"":3,""mouseup"":3,""resize"":2,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q8","16","res-Q8","prolific full","completed","","","","100.00","The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.","Of 100 patients with disease X, how many are women? ___ women","40","40","117172","117172","{
  ""chartType"": ""icon""
}","2026-04-21T17:00:47.539Z","2026-04-21T17:02:44.711Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q8","16","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":3,""mousedown"":3,""mouseup"":3,""resize"":1,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q9","17","res-Q9","prolific full","completed","","","","100.00","The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.","How many more men than women are there among 100 patients with disease X? ___ men","90","20","5877","5877","{
  ""chartType"": ""icon""
}","2026-04-21T17:02:44.812Z","2026-04-21T17:02:50.689Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q9","17","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":2,""mousedown"":2,""mouseup"":2,""resize"":2,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q11","18","res-Q11","prolific full","completed","","","","100.00","In the newspaper you see two advertisements, one on page 15 and another on page 17. Each is for a different treatment of psoriasis, and each includes a graph showing the effectiveness of the treatment over time.","Which of the treatments contributes to a larger decrease in the percentage of sick patients?","They are equal","Can't say","104797","103941","{
  ""chartType"": ""line""
}","2026-04-21T17:02:50.780Z","2026-04-21T17:04:35.577Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q11","18","windowEvents","prolific full","","","","","","","","{""focus"":3,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":3,""mousedown"":3,""mouseup"":3,""resize"":1,""scroll"":0,""visibility"":2}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q13","19","res-Q13","prolific full","completed","","","","100.00","Here is some information about cancer therapies.","What is the percentage of cancer patients who die after chemotherapy? ___%","50","5","17749","17749","{
  ""chartType"": ""bar""
}","2026-04-21T17:04:35.665Z","2026-04-21T17:04:53.414Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","$graph-literacy-scale.components.Q13","19","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":2,""mousedown"":2,""mouseup"":2,""resize"":1,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6672dc557590d5ff3bebddfd","thanks","20","","prolific full","completed","","","","100.00","","","","","6086","6086","{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}","2026-04-21T17:04:53.490Z","2026-04-21T17:04:59.576Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6672dc557590d5ff3bebddfd","thanks","20","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":1,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6696735163ddebcfedffdd61","participantTags","","participantTags","prolific full","","","","","","","","[]","","","","","","","","",""
"66c396c3a9e2dc95656812be","participantTags","","participantTags","prolific full","","","","","","","","[]","","","","","","","","",""
"66c396c3a9e2dc95656812be","introduction","0","prolificId","prolific full","completed","","","","100.00","","Please enter your Prolific ID","66c396c3a9e2dc95656812be","","7585","7585","{
  ""taskId"": ""introduction"",
  ""trackTime"": true
}","2026-04-21T16:41:16.667Z","2026-04-21T16:41:24.252Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"66c396c3a9e2dc95656812be","introduction","0","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","",""
"66c396c3a9e2dc95656812be","Platelet_slightly_block","1","Platelet_slightly_block_alarming","prolific full","completed","","","","100.00","","How alarming does this platelet count result feel to you?","2","","176272","176272","{
  ""taskId"": ""Platelet_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:41:24.453Z","2026-04-21T16:44:20.725Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"66c396c3a9e2dc95656812be","Platelet_slightly_block","1","Platelet_slightly_block_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this platelet count result?","1","","176272","176272","{
  ""taskId"": ""Platelet_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:41:24.453Z","2026-04-21T16:44:20.725Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"66c396c3a9e2dc95656812be","Platelet_slightly_block","1","Platelet_slightly_block_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your platelet count test result?","Talk to your doctor about this test result at your next regular appointment","","176272","176272","{
  ""taskId"": ""Platelet_slightly_block"",
  ""trackTime"": true
}","2026-04-21T16:41:24.453Z","2026-04-21T16:44:20.725Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
